url1_lang,url2_lang,pair_id,link1,link2,ia_link1,ia_link2,Geography,Entities,Time,Narrative,Overall,Style,Tone
en,en,1484011468_1484207746,https://tass.com/economy/1064450,https://www.newtimes.co.rw/news/five-major-tech-trends-2019,https://web.archive.org/web/tass.com/economy/1064450,https://web.archive.org/web/www.newtimes.co.rw/news/five-major-tech-trends-2019,3.0,3.0,3.0,3.6666666666666665,3.6666666666666665,1.0,1.3333333333333333
en,en,1484012926_1487573366,https://www.tuscaloosanews.com/news/20200101/horoscopes-january-1-2020?rssfeed=true,https://www.thehawkeye.com/entertainmentlife/20200101/horoscopes?rssfeed=true,https://web.archive.org/web/www.tuscaloosanews.com/news/20200101/horoscopes-january-1-2020?rssfeed=true,https://web.archive.org/web/www.thehawkeye.com/entertainmentlife/20200101/horoscopes?rssfeed=true,1.0,1.0,1.0,1.5,1.0,1.0,1.0
tr,tr,1598158701_1560910723,https://www.milliyet.com.tr/gundem/seyahat-izin-belgesi-yol-izin-belgesi-nasil-alinir-kimler-alabilir-e-devlet-seyahat-izin-belgesi-basvuru-ekrani-6206356,https://www.haberler.com/icisleri-bakanligi-park-mesire-piknik-alanlari-ile-13061154-haberi/,https://web.archive.org/web/www.milliyet.com.tr/gundem/seyahat-izin-belgesi-yol-izin-belgesi-nasil-alinir-kimler-alabilir-e-devlet-seyahat-izin-belgesi-basvuru-ekrani-6206356,https://web.archive.org/web/www.haberler.com/icisleri-bakanligi-park-mesire-piknik-alanlari-ile-13061154-haberi/,2.0,3.0,3.0,3.0,3.0,2.0,2.0
en,en,1484452805_1484452810,https://wsvn.com/news/local/police-investigate-after-woman-found-dead-in-miramar-lake/,https://wsvn.com/news/local/no-swim-advisory-lifted-for-deerfield-beach-pier/,https://web.archive.org/web/wsvn.com/news/local/police-investigate-after-woman-found-dead-in-miramar-lake/,https://web.archive.org/web/wsvn.com/news/local/no-swim-advisory-lifted-for-deerfield-beach-pier/,1.5,3.0,1.25,3.25,2.75,1.0,1.25
en,en,1484010815_1484263425,https://www.theguardian.com/books/2019/dec/31/best-comics-of-the-decade-2010s-sandman-hark-a-vagrant,https://news.yahoo.com/america-ferrara-announces-pregnancy-sweet-family-photo-234910665--abc-news-celebrities.html,https://web.archive.org/web/www.theguardian.com/books/2019/dec/31/best-comics-of-the-decade-2010s-sandman-hark-a-vagrant,https://web.archive.org/web/news.yahoo.com/america-ferrara-announces-pregnancy-sweet-family-photo-234910665--abc-news-celebrities.html,2.0,4.0,2.0,4.0,3.6666666666666665,3.6666666666666665,2.6666666666666665
en,en,1484039911_1575834546,https://www.azcentral.com/story/news/local/phoenix-weather/2019/12/31/phoenix-skies-cloudier-than-usual-november-and-december-2019/2787363001/,https://theconservativeopinion.com/video-gowdy-doubts-dems-can-persuade-a-single-gop-senator-on-impeachment-trial/,https://web.archive.org/web/www.azcentral.com/story/news/local/phoenix-weather/2019/12/31/phoenix-skies-cloudier-than-usual-november-and-december-2019/2787363001/,https://web.archive.org/web/theconservativeopinion.com/video-gowdy-doubts-dems-can-persuade-a-single-gop-senator-on-impeachment-trial/,2.6666666666666665,4.0,2.0,4.0,4.0,3.3333333333333335,2.0
de,en,1538016714_1518001706,https://www.cash.ch/news/boersenticker-maerkte/aktien-frankfurt-ausblick-dax-stagniert-zinssenkung-verpufft-wall-street-1491517,https://www.wvasfm.org/post/news-brief-nh-primary-coronavirus-lockdown-drills,https://web.archive.org/web/www.cash.ch/news/boersenticker-maerkte/aktien-frankfurt-ausblick-dax-stagniert-zinssenkung-verpufft-wall-street-1491517,https://web.archive.org/web/www.wvasfm.org/post/news-brief-nh-primary-coronavirus-lockdown-drills,3.0,4.0,3.0,4.0,4.0,4.0,2.0
es,es,1562640254_1550117971,https://www.eloccidental.com.mx/local/suspension-de-impuestos-piden-empresarios-nayaritas-para-resistir-el-embate-de-la-pandemia-coronavirus-covid-19-pandemia-oms-fase-2-mexico-5033536.html,https://www.eloccidental.com.mx/local/panico-en-hospital-general-de-tepic-tras-posible-portador-de-coronavirus-covid-19-wuhuan-china-4976971.html,https://web.archive.org/web/www.eloccidental.com.mx/local/suspension-de-impuestos-piden-empresarios-nayaritas-para-resistir-el-embate-de-la-pandemia-coronavirus-covid-19-pandemia-oms-fase-2-mexico-5033536.html,https://web.archive.org/web/www.eloccidental.com.mx/local/panico-en-hospital-general-de-tepic-tras-posible-portador-de-coronavirus-covid-19-wuhuan-china-4976971.html,1.0,3.0,2.0,3.0,3.0,1.0,1.0
en,en,1484039464_1484185093,https://losangeles.cbslocal.com/2019/12/31/man-shot-and-wounded-in-culver-city-deputy-involved-shooting/,https://www.latimes.com/california/story/2020-01-01/two-people-shot-compton-new-years-day,https://web.archive.org/web/losangeles.cbslocal.com/2019/12/31/man-shot-and-wounded-in-culver-city-deputy-involved-shooting/,https://web.archive.org/web/www.latimes.com/california/story/2020-01-01/two-people-shot-compton-new-years-day,2.3333333333333335,3.3333333333333335,1.0,3.0,3.3333333333333335,2.0,1.0
en,en,1559918115_1558615254,https://globalnews.ca/news/6736892/n-l-woman-arrested-for-not-self-isolating-nl/,https://www.cheknews.ca/newfoundland-woman-arrested-for-refusing-to-self-isolate-after-talking-to-police-657794/,https://web.archive.org/web/globalnews.ca/news/6736892/n-l-woman-arrested-for-not-self-isolating-nl/,https://web.archive.org/web/www.cheknews.ca/newfoundland-woman-arrested-for-refusing-to-self-isolate-after-talking-to-police-657794/,1.0,1.0,1.0,1.0,2.0,1.0,1.0
es,es,1508535548_1513148293,https://www.lavozdigital.es/espana/abci-sanchez-reunira-torra-mitad-guerra-independentista-202001290239_noticia.html,https://www.abc.es/espana/abci-letrados-parlament-admiten-torra-podria-no-presidente-202002050214_noticia.html,https://web.archive.org/web/www.lavozdigital.es/espana/abci-sanchez-reunira-torra-mitad-guerra-independentista-202001290239_noticia.html,https://web.archive.org/web/www.abc.es/espana/abci-letrados-parlament-admiten-torra-podria-no-presidente-202002050214_noticia.html,1.0,1.0,1.0,2.0,2.0,1.0,1.0
es,es,1532227224_1539109225,http://www.cronicaviva.com.pe/caso-solsiret-rodriguez-concortv-se-pronuncia-frente-al-tratamiento-informativo/,https://redaccion.lamula.pe/2020/03/04/mtc-inicia-supervision-contra-latina-por-cobertura-de-caso-de-menor-asesinada-valgame-zorro-zupe-concortv/redaccionmulera/,https://web.archive.org/web/www.cronicaviva.com.pe/caso-solsiret-rodriguez-concortv-se-pronuncia-frente-al-tratamiento-informativo/,https://web.archive.org/web/redaccion.lamula.pe/2020/03/04/mtc-inicia-supervision-contra-latina-por-cobertura-de-caso-de-menor-asesinada-valgame-zorro-zupe-concortv/redaccionmulera/,1.0,3.0,1.0,3.0,2.0,1.0,1.0
en,en,1484456377_1484437761,https://menafn.com/1099497061/Buccal-Tissue-Matrix-Market-Share-Size-2020-Explosive-Factors-of-Revenue-by-Key-Vendors-Demand-Development-Strategy-Future-Trends-and-Industry-Growth-Research-Report?src=Rss,https://menafn.com/1099497093/Global-Dispensers-Market-Research-2020-2025-Regional-Industry-Segment-by-Production-Consumption-Revenue-and-Growth-Rate?src=Rss,https://web.archive.org/web/menafn.com/1099497061/Buccal-Tissue-Matrix-Market-Share-Size-2020-Explosive-Factors-of-Revenue-by-Key-Vendors-Demand-Development-Strategy-Future-Trends-and-Industry-Growth-Research-Report?src=Rss,https://web.archive.org/web/menafn.com/1099497093/Global-Dispensers-Market-Research-2020-2025-Regional-Industry-Segment-by-Production-Consumption-Revenue-and-Growth-Rate?src=Rss,1.0,4.0,1.0,3.3333333333333335,3.6666666666666665,1.0,1.0
pl,pl,1548149047_1530756657,"https://www.polityka.pl/tygodnikpolityka/kraj/1946522,1,turczynowicz-kieryllo-rezygnuje-nie-jest-juz-szefowa-sztabu-dudy.read?utm_source=rss&utm_medium=rss&utm_campaign=rss","https://www.polityka.pl/tygodnikpolityka/kraj/1943718,1,tvp-mija-sie-z-prawda-w-obronie-szefowej-sztabu-dudy.read?utm_source=rss&utm_medium=rss&utm_campaign=rss","https://web.archive.org/web/www.polityka.pl/tygodnikpolityka/kraj/1946522,1,turczynowicz-kieryllo-rezygnuje-nie-jest-juz-szefowa-sztabu-dudy.read?utm_source=rss&utm_medium=rss&utm_campaign=rss","https://web.archive.org/web/www.polityka.pl/tygodnikpolityka/kraj/1943718,1,tvp-mija-sie-z-prawda-w-obronie-szefowej-sztabu-dudy.read?utm_source=rss&utm_medium=rss&utm_campaign=rss",1.0,2.0,2.0,2.0,2.0,1.0,1.0
ar,ar,1553514976_1553178393,http://www.alkhaleej.ae/Home/GetPage/f53c9315-c755-48f7-a351-9dc93baa2e5a/b3dea02c-61ac-4977-8cd5-f67ed22068ba,http://pnn.ps/news/498766,https://web.archive.org/web/www.alkhaleej.ae/Home/GetPage/f53c9315-c755-48f7-a351-9dc93baa2e5a/b3dea02c-61ac-4977-8cd5-f67ed22068ba,https://web.archive.org/web/pnn.ps/news/498766,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ar,ar,1594215210_1606245334,http://almanar.com.lb/6613763,http://almanar.com.lb/6675143,https://web.archive.org/web/almanar.com.lb/6613763,https://web.archive.org/web/almanar.com.lb/6675143,2.0,3.0,2.0,4.0,4.0,1.0,1.0
en,en,1484037526_1484138375,https://www.foxnews.com/opinion/north-korea-kim-goal-crazy-trump-harry-kazianis,http://590kid.com/kim-jong-un-threatens-to-renew-testing-nuclear-weapons-long-range-missiles/,https://web.archive.org/web/www.foxnews.com/opinion/north-korea-kim-goal-crazy-trump-harry-kazianis,https://web.archive.org/web/590kid.com/kim-jong-un-threatens-to-renew-testing-nuclear-weapons-long-range-missiles/,1.3333333333333333,1.6666666666666667,1.0,2.0,1.3333333333333333,3.3333333333333335,2.0
de,en,1587142583_1609425656,https://www.moneycab.com/international/lufthansa-schreibt-im-1-quartal-einen-happigen-verlust/,https://www.reuters.com/article/us-health-coronavirus-lufthansa-austria/pilots-at-lufthansas-austrian-offer-to-take-43-pay-cut-until-2023-idUSKBN22R1VP,https://web.archive.org/web/www.moneycab.com/international/lufthansa-schreibt-im-1-quartal-einen-happigen-verlust/,https://web.archive.org/web/www.reuters.com/article/us-health-coronavirus-lufthansa-austria/pilots-at-lufthansas-austrian-offer-to-take-43-pay-cut-until-2023-idUSKBN22R1VP,1.0,2.0,3.0,3.0,3.0,1.0,3.0
ar,ar,1545776513_1557525206,https://www.vetogate.com/3929879/%D8%A7%D9%84%D8%A7%D8%AD%D8%AA%D9%84%D8%A7%D9%84-%D9%8A%D8%BA%D9%84%D9%82-%D8%A7%D9%84%D9%82%D9%86%D8%B5%D9%84%D9%8A%D8%A9-%D8%A7%D9%84%D8%A3%D9%85%D8%B1%D9%8A%D9%83%D9%8A%D8%A9-%D9%81%D9%8A-%D8%AA%D9%84-%D8%A3%D8%A8%D9%8A%D8%A8-%D8%A8%D8%B9%D8%AF-%D8%A7%D8%B1%D8%AA%D9%81%D8%A7%D8%B9-%D9%85%D8%B5%D8%A7%D8%A8%D9%8A-%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7-%D9%84%D9%80-100,https://www.dostor.org/3040232,https://web.archive.org/web/www.vetogate.com/3929879/%D8%A7%D9%84%D8%A7%D8%AD%D8%AA%D9%84%D8%A7%D9%84-%D9%8A%D8%BA%D9%84%D9%82-%D8%A7%D9%84%D9%82%D9%86%D8%B5%D9%84%D9%8A%D8%A9-%D8%A7%D9%84%D8%A3%D9%85%D8%B1%D9%8A%D9%83%D9%8A%D8%A9-%D9%81%D9%8A-%D8%AA%D9%84-%D8%A3%D8%A8%D9%8A%D8%A8-%D8%A8%D8%B9%D8%AF-%D8%A7%D8%B1%D8%AA%D9%81%D8%A7%D8%B9-%D9%85%D8%B5%D8%A7%D8%A8%D9%8A-%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7-%D9%84%D9%80-100,https://web.archive.org/web/www.dostor.org/3040232,1.0,2.0,2.0,2.0,3.0,1.0,1.0
de,de,1565667393_1562905628,http://www.moz.de/landkreise/ostprignitz-ruppin/neuruppin/neuruppin-artikel/dg/0/1/1794698/,https://www.morgenpost.de/berlin/article228804797/Steinbach-an-Unternehmen-Nicht-den-Kopf-in-den-Sand-stecken.html,https://web.archive.org/web/www.moz.de/landkreise/ostprignitz-ruppin/neuruppin/neuruppin-artikel/dg/0/1/1794698/,https://web.archive.org/web/www.morgenpost.de/berlin/article228804797/Steinbach-an-Unternehmen-Nicht-den-Kopf-in-den-Sand-stecken.html,3.0,3.0,1.0,4.0,3.0,1.0,2.0
de,de,1547594330_1544057457,https://www.n-tv.de/wirtschaft/Wall-Street-lechzt-nach-Staatshilfen-article21640443.html,https://www.lz.de/ueberregional/wirtschaft/22720275_Dax-faellt-Erholung-nach-Schwarzem-Montag-verpufft.html,https://web.archive.org/web/www.n-tv.de/wirtschaft/Wall-Street-lechzt-nach-Staatshilfen-article21640443.html,https://web.archive.org/web/www.lz.de/ueberregional/wirtschaft/22720275_Dax-faellt-Erholung-nach-Schwarzem-Montag-verpufft.html,2.0,2.3333333333333335,1.0,2.0,2.0,1.0,1.6666666666666667
ar,ar,1558542902_1558731176,https://akheralanbaa.com/ar/news/392749/الأزهر-يدين-هجومي-تشاد-ونيجيريا-ويؤكد-تضامنه,https://arabic.sputniknews.com/arab_world/202003251044970972-%D8%A7%D9%84%D8%B3%D8%B9%D9%88%D8%AF%D9%8A%D8%A9-%D8%AA%D9%84%D8%BA%D9%8A-%D8%A7%D9%84%D8%AA%D9%88%D8%B3%D8%B9%D8%A9-%D8%A7%D9%84%D8%AB%D8%A7%D9%84%D8%AB%D8%A9-%D9%81%D9%8A-%D8%A7%D9%84%D8%AD%D8%B1%D9%85-%D8%A7%D9%84%D9%85%D9%83%D9%8A/,https://web.archive.org/web/akheralanbaa.com/ar/news/392749/الأزهر-يدين-هجومي-تشاد-ونيجيريا-ويؤكد-تضامنه,https://web.archive.org/web/arabic.sputniknews.com/arab_world/202003251044970972-%D8%A7%D9%84%D8%B3%D8%B9%D9%88%D8%AF%D9%8A%D8%A9-%D8%AA%D9%84%D8%BA%D9%8A-%D8%A7%D9%84%D8%AA%D9%88%D8%B3%D8%B9%D8%A9-%D8%A7%D9%84%D8%AB%D8%A7%D9%84%D8%AB%D8%A9-%D9%81%D9%8A-%D8%A7%D9%84%D8%AD%D8%B1%D9%85-%D8%A7%D9%84%D9%85%D9%83%D9%8A/,4.0,4.0,1.0,4.0,4.0,1.0,1.0
en,en,1484039819_1484101809,https://timesofindia.indiatimes.com/city/ludhiana/simarjit-singh-bains-to-challenge-land-banking-bill-to-be-introduced-by-punjab-government/articleshow/73058316.cms,https://www.sify.com/news/aap-slams-congress--previous-sad-bjp-alliance-govts-for-high-power-prices-in-punjab-news-national-ubbxvddcjiejc.html,https://web.archive.org/web/timesofindia.indiatimes.com/city/ludhiana/simarjit-singh-bains-to-challenge-land-banking-bill-to-be-introduced-by-punjab-government/articleshow/73058316.cms,https://web.archive.org/web/www.sify.com/news/aap-slams-congress--previous-sad-bjp-alliance-govts-for-high-power-prices-in-punjab-news-national-ubbxvddcjiejc.html,1.0,2.0,1.0,2.3333333333333335,2.0,1.0,1.3333333333333333
es,es,1513225955_1513476385,http://www.laprensa.hn/inicio/1354315-417/donald-trump-ignora-saludo-nancy-pelosi-rompe-discurso,http://www.radioamerica.hn/cruce-migrantes-bajo/,https://web.archive.org/web/www.laprensa.hn/inicio/1354315-417/donald-trump-ignora-saludo-nancy-pelosi-rompe-discurso,https://web.archive.org/web/www.radioamerica.hn/cruce-migrantes-bajo/,2.0,3.0,1.0,3.0,3.0,2.0,2.0
de,en,1584843305_1612640043,http://www.taz.de/Doku-ueber-Basketball-Star-Michael-Jordan/!5677263/,https://www.yardbarker.com/nba/articles/scottie_pippen_beyond_livid_about_how_michael_jordan_portrayed_him_in_doc/s1_12680_32034641,https://web.archive.org/web/www.taz.de/Doku-ueber-Basketball-Star-Michael-Jordan/!5677263/,https://web.archive.org/web/www.yardbarker.com/nba/articles/scottie_pippen_beyond_livid_about_how_michael_jordan_portrayed_him_in_doc/s1_12680_32034641,1.0,1.0,3.0,2.0,3.0,4.0,3.0
de,de,1484156442_1483992353,https://www.heute.at/politik/news/story/50680819,https://www.bvz.at/in-ausland/weitere-personalia-koalition-neues-kabinett-nimmt-form-an-wien-bundesregierung-koalition-regierung-regierungspolitik-oevp-oesterreich-180725186,https://web.archive.org/web/www.heute.at/politik/news/story/50680819,https://web.archive.org/web/www.bvz.at/in-ausland/weitere-personalia-koalition-neues-kabinett-nimmt-form-an-wien-bundesregierung-koalition-regierung-regierungspolitik-oevp-oesterreich-180725186,1.0,1.3333333333333333,1.0,2.0,1.3333333333333333,1.6666666666666667,1.3333333333333333
de,en,1600742183_1546623561,https://www.trendingtopics.at/corona-faelle-oesterreich/,https://www.nycaribnews.com/articles/st-kitts-nevis-takes-preventative-action/,https://web.archive.org/web/www.trendingtopics.at/corona-faelle-oesterreich/,https://web.archive.org/web/www.nycaribnews.com/articles/st-kitts-nevis-takes-preventative-action/,4.0,4.0,4.0,4.0,3.0,3.0,1.0
de,de,1499773941_1504681096,https://www.stern.de/lifestyle/leute/auszeichnung-dunja-hayali-erhaelt-preis-fuer-zivilcourage-9097444.html?utm_campaign=tag-im-ueberblick&utm_medium=rssfeed&utm_source=standard,http://www.waz-online.de/Nachrichten/Medien-TV/Toleranz-Preis-fuer-ZDF-Moderatorin-Dunja-Hayali,https://web.archive.org/web/www.stern.de/lifestyle/leute/auszeichnung-dunja-hayali-erhaelt-preis-fuer-zivilcourage-9097444.html?utm_campaign=tag-im-ueberblick&utm_medium=rssfeed&utm_source=standard,https://web.archive.org/web/www.waz-online.de/Nachrichten/Medien-TV/Toleranz-Preis-fuer-ZDF-Moderatorin-Dunja-Hayali,1.0,1.0,1.0,1.0,1.0,1.0,1.0
en,en,1484012596_1484238703,http://www.politicsweb.co.za/news-and-analysis/advice-for-women--officers-have-a-legal-right-to-p,http://www.theafricanews.net/news/263580336/cape-town-refugee-group-leader-arrested,https://web.archive.org/web/www.politicsweb.co.za/news-and-analysis/advice-for-women--officers-have-a-legal-right-to-p,https://web.archive.org/web/www.theafricanews.net/news/263580336/cape-town-refugee-group-leader-arrested,2.0,2.3333333333333335,1.3333333333333333,3.3333333333333335,3.0,2.6666666666666665,2.0
de,de,1609068534_1647990025,https://www.verlagshaus-jaumann.de/inhalt.kleines-wiesental-dreh-im-buerchauer-bauerngarten.be500b31-c8d1-4884-a563-29f2b1dc39aa.html,https://www.donaukurier.de/4614049,https://web.archive.org/web/www.verlagshaus-jaumann.de/inhalt.kleines-wiesental-dreh-im-buerchauer-bauerngarten.be500b31-c8d1-4884-a563-29f2b1dc39aa.html,https://web.archive.org/web/www.donaukurier.de/4614049,3.0,4.0,4.0,4.0,4.0,1.0,1.0
en,en,1484007767_1484328949,https://www.wctrib.com/lifestyle/food/4845616-Duluth-chef-leans-into-vegan-cuisine,https://southafricatoday.net/lifestyle/relationships/10-things-you-should-know-if-you-are-getting-married-in-italy/,https://web.archive.org/web/www.wctrib.com/lifestyle/food/4845616-Duluth-chef-leans-into-vegan-cuisine,https://web.archive.org/web/southafricatoday.net/lifestyle/relationships/10-things-you-should-know-if-you-are-getting-married-in-italy/,4.0,4.0,1.0,4.0,4.0,3.6666666666666665,1.0
en,en,1484188515_1485021532,https://www.phnompenhpost.com/business/koreas-financial-chiefs-eye-growth-momentum-face-challenges,https://www.intellasia.net/monetary-easing-will-continue-through-2020-bok-governor-755491,https://web.archive.org/web/www.phnompenhpost.com/business/koreas-financial-chiefs-eye-growth-momentum-face-challenges,https://web.archive.org/web/www.intellasia.net/monetary-easing-will-continue-through-2020-bok-governor-755491,1.0,1.0,1.0,1.0,1.0,1.0,1.0
en,en,1484035175_1483836201,http://rss.cnn.com/~r/rss/cnn_latest/~3/N7KmI92tlYU/index.html,https://www.tmz.com/2020/01/01/stars-with-under-eye-patches-fresh-start-to-the-year/,https://web.archive.org/web/rss.cnn.com/~r/rss/cnn_latest/~3/N7KmI92tlYU/index.html,https://web.archive.org/web/www.tmz.com/2020/01/01/stars-with-under-eye-patches-fresh-start-to-the-year/,1.0,3.0,1.0,2.6666666666666665,3.3333333333333335,1.6666666666666667,1.3333333333333333
en,en,1495661114_1494310930,https://hollywoodlife.com/2020/01/15/selena-gomez-dark-lipstick-hoops-bangs-puma-nyc-makeup-outfit-pics/,https://hollywoodlife.com/2020/01/14/selena-gomez-swears-curses-the-tonight-show-game-interview-video/,https://web.archive.org/web/hollywoodlife.com/2020/01/15/selena-gomez-dark-lipstick-hoops-bangs-puma-nyc-makeup-outfit-pics/,https://web.archive.org/web/hollywoodlife.com/2020/01/14/selena-gomez-swears-curses-the-tonight-show-game-interview-video/,1.0,2.0,1.0,4.0,4.0,1.0,1.0
en,en,1483803397_1484311169,https://www.business-standard.com/article/news-cm/apl-apollo-tubes-ltd-rises-for-fifth-straight-session-120010100392_1.html,https://www.cnbctv18.com/market/stocks/marketbuzz-podcast-with-ekta-batra-sensex-nifty-likely-to-open-flat-tata-motors-coal-india-in-focus-4979101.htm?utm_source=jioxpress&utm_medium=referral&utm_campaign=jioxpress-rss,https://web.archive.org/web/www.business-standard.com/article/news-cm/apl-apollo-tubes-ltd-rises-for-fifth-straight-session-120010100392_1.html,https://web.archive.org/web/www.cnbctv18.com/market/stocks/marketbuzz-podcast-with-ekta-batra-sensex-nifty-likely-to-open-flat-tata-motors-coal-india-in-focus-4979101.htm?utm_source=jioxpress&utm_medium=referral&utm_campaign=jioxpress-rss,1.0,3.0,1.3333333333333333,2.3333333333333335,2.6666666666666665,2.0,1.3333333333333333
